x1,x2,label,lang,texts
2.2280495121593504,0.019731248937706947,1,pt-PT,"Quanto ao caráter mutualista da instituição, o banqueiro disse ser 'uma excelente oportunidade para os clientes do Finibanco que queiram um complemento da Segurança Social', garantindo que todos poderão passar a ser mutualistas do Montepio."
2.583415481665017,-0.04084571202954616,1,pt-PT,"Os números (melhor ataque, melhor defesa, mais vitórias e menos derrotas) espelham uma superioridade inequívoca e que só não foi coroada mais cedo porque, pela frente, o ""onze"" da Luz, sempre com um fortíssimo apoio dos adeptos, apanhou o melhor Sporting de Braga da história."
3.2703556266143883,-0.06502840647432184,1,pt-PT,"Foi a fruição generalizada de liberdade, que permitiu a criação de tantos «baronatos» do crime e, agora, vai impedindo a libertação desta onda de tubarões que ameaça e preocupa toda a sociedade."
2.426157521936879,-0.04386997888393949,1,pt-PT,O requerimento deve ser apresentado junto dos serviços de segurança social e será decidido pelo dirigente daqueles serviços da área de residência ou da sede do requerente.
0.020600215647551573,2.3987609581144618,2,id,"Kesan ini disampaikan Danrem melalui Kepala Penerangan Korem (Kapenrem) 161/Wirasakti Kupang, Mayor (Kav) I Nyoman Arya Jayantara. Menurut Arya, saat kejadian, pimpinan mereka sedang berada di Jakarta dan penyampaian Danrem, jajaran TNI AD kehilangan sosok yang baik dan loyal."
0.013959231068969957,0.4758970647442858,2,id,"Sebelumnya, Dirut PT Jamsostek Hotbonar Sinaga menyatakan tidak akan membayarkan santunan kecelakaan kerja atas nama sang direktur karena perusahaan penerbangannya baru mendaftarkan satu hari setelah kecelakaan."
3.872722052097539,-0.07838463184273631,1,pt-PT,"Dou o exemplo concreto da liderança, esta deveria ser disciplinadora, rigorosa, capaz de motivar, mas ser também por proximidade, de razão, ser capaz de tirar o melhor de cada elemento da equipa."
2.289633117505329,-0.040684742283135206,1,pt-PT,E foi por decisão da Rainha D. Amélia que o projecto foi lançado (e foi também por decisão da Rainha que lhe foi atribuído o nome de Sousa Martins).
2.1882761724801574,-0.02928028803711627,1,pt-PT,"Embora defenda o reforço do sistema público, o PCP reconhece «a acção desenvolvida pelas instituições de solidariedade social e outras sem fins lucrativos» com a finalidade de assegurar uma acção social compatível com o sistema público."
0.009268035055909908,0.9522129334084678,2,id,"Istana St James, kantor William, mengatakan pernikahan itu ""bukan kesempatan kenegaraan, jadi tidak ada alasan mengapa mereka (Blair dan Brown) harus diundang"", Sunday Telegraph melaporkan."
0.021539991416888036,2.514938589189839,2,id,"Hal yang sama juga terjadi di Jawa Timur, NTB, NTT, Sulawesi Tengah, Sulawesi Selatan bagian barat, Sulawesi Utara bagian selatan, Maluku Utara, Maluku bagian tenggara, Papua Barat bagian utara, dan Papua bagian tengah dan selatan."
3.0450744987681944,0.07007937619591671,1,pt-PT,"As câmaras da Nazaré, Alcobaça, Ourém, Batalha e Porto de Mós assinam hoje um protocolo com o Centro Nacional de Cultura para a criação do ‘Caminho da Nazaré’, uma alternativa mais segura para a peregrinação a Fátima. O caminho tem 50 quilómetros."
0.018218719555078807,1.2976403226644593,2,id,"""Ada seseorang yang popularitasnya mencapai 50 persen, akan tetapi elektabilitasnya hanya 15 persen,"" katanya dalam seminar bertajuk ""Menguji Netralitas Media dalam Pilkada Surabaya"" itu."
0.010756100321857183,1.2411516588505607,2,id,Wakil Ketua Busyro Muqoddas menyinyalir niat parlemen merevisi regulasi itu tak lebih dari sekadar balas dendam karena banyak anggota DPR dan DPRD berurusan dengan komisi antikorupsi itu.
3.345137043218712,-0.002714885639914202,1,pt-PT,"Este ano temos tido os problemas, que toda a gente conhece, estamos no fim de um mandato de 2 mais 7 anos, como toda a gente sabe, e que esse título possa ser a vitamina para quem nos vier a suceder na direcção do clube."
0.025758606231424834,2.7184258009707536,2,id,"Nubatonis yang kini duduk di bangku kelas 2 SMEA Kristen SoE itu harus duduk di kursi persakitan karena mengambil dan menjual bunga milik orangtua angkatnya, Sonya Ully di Kelurahan Oekamusa, Kecamatan Kota SoE, Jumat (18/11/2011)."
