x1,x2,label,lang,texts
3.927886042957284,-0.7765987165005689,1,pt-PT,"Destes 136 condutores com excesso de álcool, 41 foram detidos e presentes a tribunal por apresentarem taxas de alcoolemia igual ou superior a 1,20 gramas de álcool por litro de sangue, o que constitui crime, acrescentou Lourenço da Silva."
0.14827397568173425,0.986910791326484,2,sk,"Estónsko a Maďarsko pripravujú zintenzívnenie vzájomnej obchodnej výmeny a cestovného ruchu, ako aj zjednodušenie vízového režimu a posilnenie spolupráce vo vojenskej oblasti, odznelo na tlačovej konferencii oboch štátnikov."
0.040515853607058394,0.9570699187615153,2,sk,"Keď príde z práce domov alebo cez víkend pomáha mi s deťmi, kŕmi ich, prebaľuje, kúpe, prenáša ich za čo sa mu chcem veľmi poďakovať a splniť mu sen prostredníctvom relácie Modré z neba TV Markíza."
1.4216972873701357,0.04035847423211126,1,pt-PT,"VRSA, entre 1947 e 1950; Farense e Olhanense, entre 1973 e 1975; e Portimonense e Farense, em cinco temporadas da década de 80 do século passado."
0.16255459917415746,1.3847481679916327,2,sk,"” Maďarský veľvyslanec A. Heizer potvrdil, že premiér Fico sa raz ročne vždy objaví na akcii maďarského veľvyslanectva, spravidla z troch pozvaní jedno zrealizuje."
1.4497096505978087,0.012799713226754592,1,pt-PT,"Esse apoio, em conjunto com outros patrocínios, permitiu subir o orçamento para 250 mil euros, mais 50 mil euros do que em relação a 2009."
3.3442104207435577,-0.08705124982413522,1,pt-PT,"No documento, a AIE perspectiva que o preço do barril deve atingir os 113 dólares nos próximos 25 anos, com a procura de petróleo a chegar aos 99 milhões de barris por dia em 2035, 15 milhões acima do registado em 2009."
0.1694260917237144,1.5628750530034272,2,sk,"Aj preto okolo slovenských emisií krúžia planétky daňových rajov ako Švajčiarsko či Belize, pričom na okraji sa objavujú aj Panama, Britské Panenské ostrovy a iné exotické destinácie."
3.7871202435989764,-0.3563076630515386,1,pt-PT,"O oficial de dia da PSP, do Porto, Sérgio Teixeira deu conta à Renascença que “o acidente terá ocorrido de um despiste seguido de atropelamento das pessoas, que entretanto, saíram da viatura”."
1.191554194512813,-0.23548738463649468,1,pt-PT,Esta iniciativa vem no seguimento de outras iniciativas já realizadas por este Núcleo e pretende desta forma comemorar o seu 2º aniversário no concelho.
2.550377822239253,-0.17700619213542862,1,pt-PT,"Acho difícil para já, existir uma rotura de stock’s realmente preocupante, mas se essa vier a acontecer tem que ser encarada como um aviso do que poderá estar para vir."
5.5394293054726385,-0.6801655698241462,1,pt-PT,"Segundo os dados do Ministério Público a que o tvi24.pt teve acesso, de 2002 a 2008, foram condenados 1110 pedófilos, das 1576 pessoas foram acusadas. Ou seja, o tribunal não conseguiu provar, em 29,6 por cento dos casos, que os crimes de abuso sexual denunciados aconteceram de facto. E os suspeitos saíram em liberdade. Ainda assim, o «outro lado da moeda» revela que 70 por cento dos arguidos, em"
0.16622058365016826,0.9908240455767582,2,sk,"Bush bude žiadať navýšenie armádneho rozpočtu Prezident Spojených štátov amerických George W. Bush bude v pondelok od Kongresu žiadať navýšenie rozpočtu pre armádu vo fiškálnom roku 2009 na 140,7 mld."
1.2432514227947902,0.11218381899743443,1,pt-PT,"Nem a dele nem a da PIDE, que, segundo Freire Antunes, sendo “vocacionada para a perseguição dos membros do Partido Comunista, encarava a Opus Dei como uma ameaça subversiva”."
1.4384430388610117,0.09041802564248246,1,pt-PT,"2. Se é verdade que o grupo procurava adquirir junto da ETA os explosivos necessários para o crime, estarão os terroristas bascos completamente alheios aos circuitos do senhor Bin Laden e seus apaniguados?"
2.5825366795445994,0.21860977760905675,1,pt-PT,"Elisabeth foi sequestrada aos 18 anos pelo pai que tinha na altura 49. Teve sete crianças, uma das quais morreu em Abril de 1996, dois dias após o nascimento, por falta de cuidados exteriores."
0.02046930396239572,0.5993699961380743,2,sk,"&quotVzniknú veľké rozdiely v tom, že nezarobia tú sumu a boli by sankcionovaní platením z minimálneho vymeriavacieho základu napriek tomu, že ho nedosiahnu,"" objasnila dôvod zmien pri poistencoch štátu."
2.920630292085823,-0.341701372327228,1,pt-PT,"O primeiro ano de actividade ficou marcado ainda pela inauguração do Posto de Atendimento ao Cidadão, que acolheu cinco mil pessoas, de Julho a Dezembro."
0.15650140038098304,1.2025017575213803,2,sk,"Pani profesorka Kissová sa zvlášť zmienila o výhodách štúdia slovenčiny, vyzdvihla čoraz väčšiu potrebu znalosti jazykov stredoeurópskych národov, ktorú vyžadujú na trhu práce popri svetových jazykoch."
2.8436183813808573,-0.3255278243781204,1,pt-PT,"No dia em que o Financial Times da Alemanha noticiou que a Europa está a pressionar Portugal para recorrer ao FMI, o ministro das Finanças disse que ""o mundo tem os olhos postos em nós"" e reafirmou que não há alternativa a este Orçamento."
1.8386830070000428,-0.016841151752012833,1,pt-PT,"A criança, agora, vive a conquistar cada dia da sua vida, o seu futuro depende de oportunidades e especialmente do apoio afectivo dos que com ele convivem diariamente."
0.004782539488376078,0.06458472525978924,2,sk,"Pracovnici Inspektoratu Slovenskej obchodnej inspekcie pre Banskobystricky kraj v 48. a 49. tyzdni dovedna skontrolovali 132 prevadzkovych jednotiek, v ktorych vykonali 72 kontrolnych nakupov."
0.16090594585894671,0.7268040708665506,2,sk,Dalsiu noc – z nedele na pondelok 19. marca ktosi poskodil sklenu vypln autobusu nezistenym predmetom priamo v areali SAD v Brezne a pripravil tento podnik o 30 000 korun.
2.6688337311244945,-0.5496122539063427,1,pt-PT,"O indivíduo, com 63 anos, já andava a ser investigado pelo NIC de Ovar, por estar indiciado no crime de viciação e tráfico de armas."
0.02343398437617333,0.07491856663367831,2,sk,"Slnko prechádza znamením Panny, dcéry bohyne Zeme Démétér a nebeského otca Dia, ktorá zo svojho plného rohu hojnosti zasypáva záhrady a polia ovocím, plodmi, obilím a kvetinami."
1.8269981098698918,-0.007813621926410741,1,pt-PT,"Shaparova com 20 anos, conquista assim o terceiro título da sua carreira, depois de Wimbledon, em 2004, e do Open dos Estados Unidos, em 2006."
0.14687044674326424,0.9081219353083344,2,sk,"Naposledy slávilo ich lobovanie úspech, keď vláda Vladimíra Mečiara vymyslela Štátny fond rozvoja bývania a roztočila úverový kolotoč na výstavbu diaľničných ťahov po Slovensku."
0.4220945297033609,2.04951135212064,2,sk,"Prvá verzia Giselle, ktorú vlani zrežíroval Ondrej Šoth v Košiciach, nepočíta s pôvodnými klasickými choreografiami. Jeho priestorové videnie sa obmedzilo na kruhové riešenia zborových scén slovenského ľudového tanca. No romantická klasika pracuje najmä s čistou radovou geometriou, aby jednotlivé dámske variácie na špičkách vyzneli dynamickejšie a plastickejšie."
0.053503452618220225,1.41352040773731,2,sk,"Postupne sa všetci rozchádzajú, síce unavení, ale spokojní, plní nových dojmov a zážitkov, s vierou očiach, že o rok o tomto čase, sa opäť všetci pri rovnakej príležitostí opäť stretnú."
4.634048852889456,-0.9510108230285328,1,pt-PT,"Bruxelas autoriza ajuda à banca portuguesa até 30 de Junho A Comissão Europeia autorizou hoje o prolongamento até 30 de Junho de dois programas portugueses, um de recapitalização e outro de garantias, de apoio ao sector bancário."
2.208919782134068,-0.4218820267233897,1,pt-PT,"A violência no Iraque custou a vida a 3.976 civis desde o passado 1 de Janeiro, o balanço mais baixo desde 2003, de acordo com um relatório preliminar publicado pela ONG internacional Iraq Body Count (IBC), com sede no Reino Unido."
1.4606541425230732,-0.366881333665516,1,pt-PT,"As taxas para a dívida portuguesa a longo prazo estavam hoje em 5,635 por cento ao ano, face a 4,7 por cento ontem. No entanto, as taxas a dois anos recuavam para 5,274 por cento, face a 5,501 ontem."
2.7887860387600134,-0.51745765781177,1,pt-PT,"Cada vez que são divulgados novos números sobre o aumento de abortos, como ainda recentemente aconteceu, este senhor festeja com declarações a sublinhar que a evolução está de acordo com as previsões já feitas pela sua associação."
0.14258758108903277,0.7937505381952725,2,sk,"Podstatne horsie vysledky boli dosiahnute v nakladke hotovych vyrobkov, tato bola splnena len na 93 percent, hlavnym dovodom boli problemy s vybavovanim importnych licencii nasich zahranicnych odberatelov."
0.25112849208744126,0.26177961429223917,2,sk,"Lukáš Turčák z SPŠ Tvrdošín skočil do diaľky 619 cm a Martina Valčičáková z gymnázia Námestovo vo vrhu guľou výkonom 12,89 m (najlepší výkon Oravy )."
