x1,x2,label,lang,texts
0.597165324077235,0.6296923679598421,2,sk,"Za kanadský tím zaznamenal gól a asistenciu kapitán Jarome Iginla, ktorý tak doviedol svoj tím k prvému víťazstvu z posledných šiestich zápasov na domácom ľade."
0.2008937601641231,0.5794701520683456,2,sk,"Inak, ak by aj miestne nepríslušný súd predsa vo veci začal konať a nepostúpil by vec príslušnému súdu a keby ste túto jeho nepríslušnosť ani vy nenamietli pri prvom úkone, ktorý vám patrí, tento nedostatok by bol odstránený, teda zhojený."
1.1036699348552548,0.8905548322575798,2,sk,"V budúcom akademickom roku plánuje fakulta prijať 650 študentov, pričom ich väčšiu časť bez prijímacej skúšky. Podľa Sováka sa to týka najmä chémie, fyziky a čiastočne aj matematiky. Prijímacie skúšky ešte ostávajú z biológie a geografie a hlavne v medziodborovom štúdiu prírodovedných predmetov, kombinovaných s filozofiou a psychológiou, čo je novinkou v študijných programoch."
1.604372113222129,0.01917904376951669,1,sr,"""Ako Moskva pokaže spremnost da prihvati plan… onda bi Brisel i Vašington zauzvrat prihvatili dvogodišnji moratorijum na članstvo Kosova u UN"", izvestio je list."
0.484013715385721,1.1479451699855727,2,sk,"Napriek tomu, že pred niekoľkými rokmi sa odsťahovala do Budapešti, našla aj v hlavnom meste Slovákov a slovenské podujatia, ktoré navštevuje vo svojom obvode aj mimo neho."
1.9519372151671937,1.1143108974237363,2,sk,"""Je to majestátne neskutočné zviera, teším sa, keď znova prídem na Suchý vrch a budem si môcť zajazdiť, teraz je toho času naozaj málo."
0.640056116811835,-0.03457225222611861,2,sk,"Je jediným časopisom v Maďarsku, ktorý informuje o významnejších sviatkoch a podujatiach všetkých národností a prináša výber z literárnych diel a výtvarného umenia minorít v MR."
0.0684877304353771,0.09613247583278922,2,sk,"Desia vás umelé oblúky oboãia a kaÏdodenné líãenie čiarkovaný permanentný mejkap kopíruje rast chæpkov obočia, zaberie asi hodinu ãasu a stojí rovnako ako klasické permanentné tetovanie obočia, asi 2 200 korún."
1.5724940089950572,1.8417365377779458,2,sk,"Stáva sa jej poslucháčom alebo divákom a ešte sa pri tom dozvie, že robí správne, že tak to má byť, že tak to je ono.."
0.4841035188627922,1.004157922807605,2,sk,"Človek, ktorý vypustí 1,5 metra dlhého pytóna na parkovisku reštaurácie, musí byť veľmi hlúpy,"" uviedol detektív Andrew Beams, ktorý dodal, že Borisa už polícia vrátila majiteľke obchodu."
0.29085344951454095,0.42838698044071954,2,sk,"Napriklad ak by EU bola v sucasnosti spickova vyskumna VS, pri ostatnych podmienkach nezmenenych tak nie len pre slovenskeho studenta by to malo minimalne dve zasadne vyhody."
2.017206613206421,-1.1311223070360155,1,sr,"EU će se držati svojih obećanja, rekao je u ponedeljak visoki predstavnik za proširenje EU Oli Ren, naglašavajući da će se proces širenja Unije nastaviti."
0.5866825629489291,1.1089306359864741,2,sk,Neobyvana horska dolina Schweingrund sa koncom 16. storocia zmenila na handelsku osadu a jej osadnici boli podriadeni komore v Banskej Bystrici a drevorubacskemu majstrovi v Benusi.
1.657795957717958,-0.12253756200359966,1,sr,"Hrvatski režiser Zrinko Ogresta dobio je poziv da predstavi svoj nagrađeni film Crvena prašina na međunarodnom filmskom festivalu u San Dijegu, u Kaliforniji, koji će biti održan u aprilu."
0.5680402929312366,1.0565958772860882,2,sk,"V Japonsku miera štandardizovanej nezamestnanosti v septembri medzimesačne vzrástla o 0,2 percentuálneho bodu na 4 % a medziročne sa znížila o 0,2 percentuálneho bodu."
0.2566537306201526,0.5186566079214185,2,sk,"Ďalší nemecký film Stopa El Niňa, ocenený cenou prezidenta festivalu, mapoval periodicky sa opakujúci klimatický fenomén El Niňo a dokumentoval jeho dôsledky v postihnutých krajinách."
