x1,x2,label,lang,texts
2.4074822577286756,-0.8830370092029015,2,es-AR,"En tanto, el embajador brasileño en Chile, Mario Villalba, declaró que la recomendación ""no significa de ninguna forma un rechazo al turismo a Chile""."
0.017116387723633178,-0.5695756255804915,1,cz,"Hezky zpracované stránky, na kterých vaše děti mohou soutěžit ve vědomostních soutěžích, hrát online hry, stahovat si MP3 nebo koukat na videa z pohádek."
0.2593358042866862,-1.2516325201918788,1,cz,"Soukromá firma je vždy ve výhodě, ta si vždy spočítá co se jí vyplatí a najde něco i pro státního úředníka, aby se moc nesnažil."
7.626328866762879,1.5522675379090858,2,es-AR,"El local tendrá una ubicación privilegiada ya que está emplazado sobre Bv. Hipólito Yrigoyen, una de las arterias fundacionales de la ciudad santafesina y sólo 100 metros de la Ruta Nacional 34. El mismo perteneció hasta hace poco a a Pochettino Comercial la compañía que acaba de bajarse de la franquicia de Fiat, que operaba desde 2004."
0.12484593798124008,-0.8342871751418421,1,cz,"Druhé vyrovnání ale přišlo stejně rychle jako to první – po přestávce se Sigma tlačila do útoku a to přineslo ovoce, když Vaclíka přestřelil z pokutového území obloučkem Navrátil."
0.12107267323960774,-0.5647640907484004,1,cz,"Považuje se za něj totiž i pracovní místo, které zřídil samotný uchazeč o zaměstnání po dohodě s úřadem práce za účelem výkonu samostatné výdělečné činnosti."
0.004510308884161496,-0.3243352346416467,1,cz,Kdo ještě v prosinci počítal s růstem HDP na rok 2009 ve výši 4% i když i ti největší optimisté věřili v růst 2%?
5.017205032228351,-1.7413662424428362,2,es-AR,"El repertorio incluyó los grandes hits de When the Sun Goes Down como Love You Like a Love Song , Tell Me Something , Hit the Lights y Bang Bang Bang para el que hizo una coreografía con linternas. No faltaron las ya clásicas Round and Round , Naturally y Magic . Así como todos los estilos de ropa le quedan bien, como se puede ver en el arte de su último disco, Selena maneja el registro country, pop, rockero y rapero. Su voz profunda y dulce le dan otro color al pop."
5.477065596093592,0.7808615931545505,2,es-AR,"La necesidad de una rápida aprobación, hoy demandan años, para el uso de los llamados eventos es fundamental, no sólo para el ahorro de costos de los desarrolladores, sino también para que la producción agraria argentina no siga perdiendo competitividad frente a los países competidores."
0.008590664374882805,-0.5788550398382193,1,cz,"1. Mléko na vanilkovou zmrzlinu svaříme s rozpůleným vanilkovým luskem a necháme vychladnout. Semínka z vanilky vyškrábneme zpět do mléka. Utřeme žloutky s cukrem do pěny, zašleháme mléko, přilijeme smetanu a šleháme metličkami ve vodní lázni nad párou do zhoustnutí. Směs mícháme a necháme vychladnout, propasírujeme přes jemné síto, přendáme do zmrzlinového strojku nebo kovové misky a dáme zmrazit."
2.322586130845768,-1.164788577050872,2,es-AR,"Cuando era ministra de Defensa Garré respaldó al almirante Jorge Godoy por aquel escándalo en Trelew hasta que, recién en diciembre pasado cuando fue procesado por la Justicia, se lo pasó a retiro."
7.9161865759729,-3.526118625283191,2,es-AR,"Ya con la vista puesta en su nueva gestión, explicó que aún resta delinear las políticas que Bonfatti impartirá a cada área del gobierno, pero dejó en claro que el modelo seguirá la línea de Binner. “Todavía tenemos que trabajar con lo que van a ser los cuadros técnicos y políticos del Ministerio. En estos días nos reuniremos para empezar a darle forma a la próxima gestión. Tenemos que trabajar en coordinación con todas las áreas porque la producción depende también de otros Ministerios. Quienes desean producir en la provincia necesitan infraestructura, caminos y energía”."
0.12319317593599637,-0.8102413855128515,1,cz,"Připravme se na vyšší ceny elektřiny Podle mluvčího české energetické společnosti ČEZ Ladislava Kříže povede odpojení německých jaderných elektráren k růstu cen elektřiny nejen v Německu, ale v celém středoevropském regionu."
0.05755423886923081,-0.243733033090226,1,cz,"Také nechápu proč tam lezou lidi co nic nežerou a ještě ze sebe dělají damy no opravdu hnus a nic než hnus Chudák pán, zrovna vyfásnul 4 09.08."
2.5088487836171924,-0.4102081072099545,2,es-AR,"Interpretada por Rowan Atkinson, más conocido como el señor “Mr. Bean”, llega en octubre la segunda parte de Johnny English, la comedia franco – británica que parodia a James Bond."
5.169051143122514,-0.8911700687736854,2,es-AR,La escritora y periodista de Clarín Matilde Sánchez publicó en “Mundos íntimos” el texto “Qué hice yo para merecer a mamá y a su loro” en el que simboliza su rebeldía juvenil a partir de la antipatía (¿odio?) a una mascota que tenía su madre y que participaba de toda actividad familiar.
5.353276804142565,1.7673139047278246,2,es-AR,"El recibo obtenido a través de los cajeros automáticos es oficial y les permite a los jubilados y pensionados realizar cualquier tipo de trámite, dado que está homologado por la Caja de Jubilaciones y Pensiones de la provincia de Santa Fe."
0.010108787309628619,-1.003661109391205,1,cz,"Radka HOLEČKOVÁ, odborná poradkyně, společnost Marca CZ Na to také existuje speciální odstraňovač, který je na, na dehet, mazivo a vosk, najdete ho také ve speciálních drogeriích a obsahuje vlastně alkalická rozpouštědla."
0.003496114759606328,-0.23783310458519147,1,cz,"Při útoku, který vede sama baronova dcera Andrea von Struckerová, je zabit agent Clay… Zanedlouho potom vyhledá zvláštní agent Pearce plukovníka Nicolase Josepha Furyho, který žije sám v divočině od té doby, kdy opustil řady zvláštních služeb."
4.458681721472309,-0.8413097541304516,2,es-AR,"Si bien llegaron separados al restaurante, los actores se retiraron juntos aunque escondiéndose en los asientos traseros de un coche, detrás de un chofer y en un auto que se dirigió directo hasta la mansión de Aniston en Beverly Hills."
