x1,x2,label,lang,texts
0.0015074322144390377,0.6207128896377098,1,pt-PT,"A Alemanha continua a fazer planar uma dívida sobre todo o processo, o que tem, aliás, alimentado a especulação dos mercados sobre a sua concretização."
1.4709977672008014,0.0033866092146981885,2,mk,"Фалсификувани 70 илјади евра од Македонија пренесени во Албанија Повеќе од 70 илјади фалсификувани евра запленила синоќа албанската полиција во Тирана, откако претходно девизите биле внесени од Македонија."
2.9795077816558235,-0.009537665230366543,2,mk,Maкедонскиот премиер Никола Груевски во неделата (7-ми септември) рече дека неговата земја не може да добие датум за почеток на разговорите за пристап во ЕУ додека не биде решен спорот за името со Грција.
0.01165401982721885,3.339922782417667,1,pt-PT,"Nesses cinco anos, as praças de Xangai e de Hong Kong saíram do quase anonimato (representavam cerca de 3% do valor bolsista global) para se colocarem na sexta e sétima posição, absorvendo quase 10% do mercado mundial."
0.012105866062510497,2.172885227247656,1,pt-PT,"Destes 70 por cento, 35 são para delegados que representam os clubes que participam em competições distritais ou regionais (associações distritais) e os outros 35 para os representantes dos clubes que disputam provas nacionais (ligas)."
0.0065797827310679355,2.5394220445341533,1,pt-PT,"Os potes 3 e 4 são constituídos por equipas de menor coeficiente, sendo que no terceiro estão o Sparta de Praga, AEK, Kharkiv, Levski Sofia, Rosenborg, Salzburg, CSKA Sofia, Odense, Nápoles, Borussia Dortmund, Dínamo Zagreb e BATE Borisov, responsável pela eliminação do Marítimo."
0.008688039058055163,3.3282461107108783,1,pt-PT,"""Sem Rede"" tem atraído milhares de pessoas, e durante o fim de semana, apesar de o sol ter brilhado em Lisboa, os visitantes aguardaram em longas filas no interior do museu para poder ver a exposição."
0.005100038153441452,1.9660481904123743,1,pt-PT,"Com a deterioração da actividade económica, a taxa de desemprego deve ter subido no primeiro trimestre para 8,4%, mais 0,6 pontos percentuais que no trimestre anterior."
1.2895075037485504,0.0020303983779118586,2,mk,"Но, овој договор, исто така, овозможува и блокот од 25 држави да го одложи нивниот влез за една година ако бидат најдени недостатоци во клучните области."
2.317779181821266,-0.007214104038820848,2,mk,"Новогодишна забава ќе има и на Скопскиот саем, во првата и во третата хала, каде покрај македонскиот музичар, композитор и диџеј Кирил Џајковски и „Горилаз Саунд Систем“, ќе можат да се слушнат диџеи и од Велика Британија и Израел."
4.343738234360761,-0.013783148720999854,2,mk,"Фигурата на жена беше пронајдена во област опкружена со ѕидови, заедно со монети и други предмети што датираат од ерата на Филип V. Според Драги Митревски, професор на Филозофскиот факултет во Скопје и одговорен во ова археолошкото наоfалиште, тоа значи дека статуетката датира од околу 2-риот век пред н.е."
0.010042838949686238,3.947452679962398,1,pt-PT,"A Deco questiona também se ""não seria melhor olhar a dificuldade das famílias de uma forma integrada"", já que há ""outros factores que levam ao sobreendividamento"", além do desemprego, como a morte de um dos cônjuges e situações de divórcio, entre outras."
