x1,x2,label,lang,texts
4.05262276434859,-1.0192108758920067,1,pt-PT,De acordo com a comissão há indicadores que levam a interpretar que a curto prazo o número de clínicos no Centro de Saúde de Torres Novas vai ser reduzido.
0.003887472643593821,0.045510385767751016,2,hr,"Tokom razgovora sa predsjednikom Danilom Turkom i premijerom Borutom Pahorom biće razmotreno stanje i perspektive bilateralnih odnosa, uključujući učešće Slovenije u projektu gasovoda ""Južni tok""."
0.09282243446922141,1.2372332595732674,2,hr,"Tako su mi nekako u Cardiffu izgledali Vlatko Marković i Zlatko Mateša, koji su predstavljali našu kandidaturu, a koja je polučila zapravo nevjerojatnih nula glasova."
1.1483068010504907,0.16338165423515022,1,pt-PT,"Entrou bem a equipa da casa que numa combinação entre Ricardito e Nuno Marcos quase dava golo, não fosse a menor pontaria que o avançado apresentava."
0.4160329223583672,2.298490819869552,2,hr,"""Ovo bi moglo zakomplicirati funkcioniranje Predsjedništva BiH i Ministarstva vanjskih poslova zbog činjenice da je Komšić, zajedno s ostalim članovima predsjedništva, zadužen za vanjsku politiku"", rekao je Tihić za SETimes."
1.5389418255431833,-0.26415758914722504,1,pt-PT,"Não perca este grandioso espectáculo com o Coro, Ballet e Orquestra do Exército Russo de São Petersburgo, no qual não faltam os sons das balalaicas e acordeões!"
2.1313359428133114,-0.17215151267450785,1,pt-PT,"A produção vai superar os 2 milhões de barris diários em 2013, mostram ainda as estimativas da maior companhia transalpina de petróleo e gás natural."
2.8297285118086215,-0.39215918769728314,1,pt-PT,"O cockpit abdicou na última ronda negocial, em maio de 2009, de exigir aumentos salariais de 6,4 por cento, adiando esta reivindicação por um ano."
0.26047552957457537,0.4150312386411738,2,hr,"Sve njih zamijenit će nova, regionalna tvornica pokraj Đakova, smještena uz prometni koridor V c, ""jer od tamo imamo po 200 kilometara do Zagreba, Sarajeva, Budimpešte i Beograda""."
2.672028395856944,0.06854557332451315,1,pt-PT,"Na aldeia de Pinjadoo, no Sul, a polícia ""não tem lealdade"" ao novo comandante, disse Brad Franko, que é uma espécie de mentor da força."
0.15497927328787575,2.128784490635024,2,hr,"Zabio je sedam pogodaka, te je uz Hansa Lindberga bio prvi strijelac svoje momčadi Igor VoriU utorak su odigrane dvije utakmice 11. kola rukometne Bundeslige, a dva prva favorita za krunu prvaka, Kiel i Hamburg, su upisali lake pobjede."
2.0370930158058846,-0.5053009509942129,1,pt-PT,"""Estes boletins são um exemplo vivo e testemunham práticas fraudulentas nas eleições gerais de dia 28. Demonstram que houve enchimento de urnas, houve fraude"", acusa Saimone Macuiane."
0.9796599678625136,-0.0971269200679988,1,pt-PT,"Intervindo em Madrid, Almunia considerou ainda “aritmeticamente impossível” reduzir o défice público sem cortar nas despesas, num momento em que as receitas do Estado continuam a baixar."
0.43101881451464263,1.4507495969562383,2,hr,"Šuti čvrsto i gromko, pretvara se da sav taj šezdesetosmaški metež i milijunski debalansi veze nemaju s njegovih deset godina vladanja i načinom kako je vladao."
0.17414354492007,1.333307925284083,2,hr,"Prema podacima Sunday Timesa, britanska obavještajna služba sukobila se s jednim hrvatskim obavještajcem nakon što je ljetos svoje pripadnike s opremom poslala u Jankomir kako bi otkrili sklonište odbjeglog generala Ante Gotovine."
1.7766889330482996,-0.23416155684975337,1,pt-PT,Novas regras nas prestações sociais querem combater défice Limite máximo do subsídio de desemprego não pode ultrapassar os 75% do salário líquido que o trabalhador auferia.
