x1,x2,label,lang,texts
0.009085497877683537,0.7168959334488334,1,sr,Srpska policija i zvanično je podnela krivične prijave protiv 45 osoba zbog učešća u atentatu i ubistvu premijera Zorana Đinđića 12. marta.
0.05482522264600401,0.9074306617894528,1,sr,"""Posmatrači MOST-a zabeležili su znatan broj slučajeva porodičnog glasanja i glasanja bez odgovarajućih dokumenata, uglavnom u šestoj izbornoj jedinici"", rekao je predsednik MOST-a Darko Aleksov."
0.3014751962355374,1.3160280768719743,1,sr,"Demonstranti kosovski Srbi u nedelju su se sukobili sa lokalnom policijom i, kako se izveštava, povređeno je najmanje 14 Srba i osam policajaca."
2.894615112677803,0.3611245614235674,2,es-AR,"Carlos Carrascosa, condenado a prisión perpetua por el crimen de su esposa María Marta García Belsunce, pidió que se le conceda la prisión domiciliaria por sufrir un taponamiento de casi toda su arteria carótida y otras patologías respiratorias y cardíacas."
6.236024897043778,-0.3162064455689317,2,es-AR,"Vandenbroele es el titular de The Old Fund, la sociedad anónima que maneja desde el 2011 a la planta gráfica Ciccone Calcográfica, firma a la que pudo acceder gracias al impulso de resoluciones judiciales de la AFIP y la secretaría de Comercio Interior."
5.394984121705715,-0.1835159089747954,2,es-AR,"Al momento en que fue despedido, el actor que interpretaba a Charlie Harper cobraba más de un millón de dólares por episodio, de ahí la magnitud de la demanda. Teniendo en cuenta esto, Warner estima conveniente un acuerdo por tanto dinero."
0.02058284090195034,2.472484477605406,1,sr,"Komesar za proširenje EU Oli Ren rekao je da je Srbija ""obavila dobar i ozbiljan posao u saradnji sa Haškim tribunalom i u ispunjavanju svojih obaveza u vezi sa ratnim zločinima""."
2.3814474258868623,-0.14845658414042254,2,es-AR,"La cantante, de 34, cuyos numerosos éxitos incluyen “Hips Don't Lie'', “Whenever, Wherever” y “Waka, Waka”, creó una serie de fundaciones para promover la educación."
0.009035375862167103,1.3796912269362909,1,sr,Erdogan je 2005. uputio pismo jermenskom predsedniku Robertu Kočarijanu pozivajući na uspostavljanje zajedničke ekspertske komisije za ispitivanje događaja vezanih za ubistva.
0.06158471132946243,1.2447832453711436,1,sr,"Preduzimajući do sada nezabeležen korak, Bugarska je zamrzla 30 miliona evra pomoći EU za regionalni razvoj i ekološke projekte u gradu Slivenu, saopštili su zvaničnici u sredu."
0.02262746080761514,2.8511668642788277,1,sr,"Aerodrom je saopštio u utorak (16. novembra) da će Lufthansa početkom sledeće godine uspostaviti četiri leta nedeljno za Nemačku. Kompanija Izidžet planira da uvede letove za Veliku Britaniju i Švajcarsku, dok će mađarski Malev udvostručiti svoje letove, na 14 nedeljno."
0.024434220108028645,3.6150958211508977,1,sr,"Publika među kojima je najviše bilo onih koji nisu ni rođeni kad je Kerber počeo karijeru, sve pesme je pevala zajedno sa bendom, a podršku niškim kolegama uz čiju muziku je odrastao, dao je pored ostalih i Aca Seltik, pevač beogradskih Ortodoks Keltsa."
0.018789054710478686,2.0382016881300276,1,sr,Gruevski je takođe poslao pismo predsedniku Evropske komisije (EK) Manuel Barosu pozivajući EK da obezbedi da Grčka poštuje pravo na slobodno izražavanje etničke pripadnosti.
3.561433895849045,-0.16349491680189604,2,es-AR,"Lo digo porque estoy cansado de enviar mis antecedentes laborales a diversas páginas de Internet de consultoras y agencias, y nunca recibir una respuesta. Lo particular del tema, y más preocupante quizás, es que respondo varios pedidos de personal a las mismas empresas y al mismo contacto. Pero no pasa nada."
0.008729915236444187,1.4327097036093397,1,sr,"Utakmica između Turske i Jeremnije igrana u sredu (14. oktobra), koja je imala simboličan značaj, pojačala je nade u normalizaciju odnosa između dva suseda."
7.731211405277745,-0.11180554695202086,2,es-AR,"A menos de diez días para la apertura en la Bolsa de Comercio de Rosario – el encuentro se realizará el 23 y 24 de junio – el organizador del evento y reconocido empresario y analista de biotecnología aplicada al agro , Julio Ferrarotti, hizo un repaso de los ejes centrales que abordará el congreso que recibe a figuras internacionales del ámbito científico tecnológico."
