x1,x2,label,lang,texts
0.20539663928804822,1.4848481597708307,2,id,"Pantaun Pos Kupang.Com, di TPS 10 Kelurahan Oebobo, dari 219 pemilih yang terdaftar dalam DPTyang menggunakan hak pilihnya hanya 160 orang sedangkan sisanya 59 tidak memilih."
1.0449024335577957,-0.141645136252639,1,bs,"Ovaj festival, koji će trajati do 4. marta, obuhvata oko 120 filmova , od kojih je 70 uključeno u deset natjecateljskih kategorija."
1.2144032216574268,-0.16425226538623527,1,bs,"58-godišnja Efrossini Eliopoulou došla je u potrazi za antiknim ogledalom, ali su joj pažnju privukli brojni stolovi sa vrijednim stvarima, pomiješanim sa sitnicama i ostacima tuđih zaboravljenih života."
0.2754606158344984,2.075215543697923,2,id,"Mungkin ada yang salah, saat bantuan pemerintah pusat dikucurkan ke Papua melalui program Unit Percepatan Pembangunan Papua dan Papua Barat (UP4B) yang dampaknya tidak signifikan."
0.1638821282520786,1.2639169921095477,2,id,"Penampilan harus di perhatikan ketika kita akan berhadapan dengan seseorang misalkan akan bertemu dosen, ketemu pacar, diutamakan penampilan kita harus rapi sopan serta sesuai dengan kondisi lingkungan kemana kita akan pergi."
1.0857731798992458,-0.1454928603810675,1,bs,"Onaj ko je ""odrastao"" a nikada nije gledao niti jednu lutkarsku predstavu, ne moze shvatiti uzbudjenje koje zavlada kada se u Pozoristu mladih ugase svjetla i otvori zavjesa."
0.3406281501950786,2.5566147530127106,2,id,"Menurut dia, dengan kebijakan itu diharapkan mulai tahun 2013 mendatang tidak akan ada lagi siswa yang buta baca tulis Al Quran dan diharapkan Al Quran akan semakin dapat menjadi pedoman bagi masyarakat di Mamuju dalam menjalankan kehidupannya."
1.0590818906087642,-0.13647413404468114,1,bs,"Nije bas da Glenny voli Hrvate i Hrvatsku, ali covjeku se mora odati priznanje za stalne kritike Tudjmanove politike prema Bosni i krsenja bosanskog jedinstva i nezavisnosti."
1.3400109721130824,-0.18072272023733904,1,bs,"""Dogovor da država BiH bude organozovana u četiri ekonomske regije, odnosno teritorijalne jedinice prihvatamo, ali nećemo dozvoliti podjelu ili degradaciju države u bilo kom smislu"", stav je boračkih organizacija."
0.2642129652623386,1.8617741171585822,2,id,"Oleh karena itu, komitmen pimpinan Badan Pelaksana Kegiatan Usaha Hulu Minyak dan Gas Bumi (BP Migas) dalam mengawasi dan mengendalikan kegiatan usaha hulu minyak dan gas (migas) perlu dipertanyakan."
0.3230988456952078,2.4997815297652473,2,id,"Serangan itu adalah bagian dari satu operasi yang luas terhadap gerilyawan di Pakistan, sekutu regional yang Washington anggap sebagai kunci untuk mengalahkan Taliban di Afghanistan."
0.10156584069970755,0.7653641289608809,2,id,"Beban pokok penjualan juga tercatat naik 38,74% menjadi Rp5,53 triliun dari Rp3,98 triliun. hal ini mengakibatkan laba kotor perseroan naik signifikan 68,84% menjadi Rp705,76 miliar dari Rp417,99 miliar."
1.6424368850381725,-0.21892896403677692,1,bs,Radi se o veoma važnom zakonskom projektu koji se nalazi na listi prioriteta naše zemlje kada je u pitanje ispunjavanje evropskih standarda u ovoj oblasti.
1.3429234551918745,-0.17505954161542941,1,bs,Prošlomjesečna hapšenja visokih zvaničnika u odmarališnom crnogorskom gradu Budvi podigla su očekivanja da zemlja počinje ispunjavati zahtjeve EU da agresivnije radi na rješavanju organiziranog kriminala i korupcije.
3.353435321968528,-0.4435285604169221,1,bs,"To, naravno, nije ništa novo, i nauka to zna već dugo. Novo je, međutim, to što će se ova promjena, kad jednom bude počela da se dešava, desiti bukvalno preko noći i što će se, umjesto za dvije milijarde godina, kako se dosad mislilo, dogoditi za otprilike 500 miliona godina."
1.0124597164208011,-0.13581799510803858,1,bs,"""On je samo izvršio kontrolu nad prodajom vozila direktno vladi, jer možda su njihovi lokalni podugovarači zarađivali mnogo više od samog proizvođača."""
0.21220673827806072,1.632795928266767,2,id,"Dari dalam negeri sendiri, lanjut Rully, indeks manufaktur Indonesia yang naik berada di level 51,6 pada bulan Agustus, atau meningkat dibandingkan level 51,4 pada Juli 2012 menambah sentimen positif bagi rupiah."
0.11393505155187193,0.7256892374863717,2,id,"Sementara itu Djoko Warsito Regional, Manager Bank Mandiri Kantor Wilayah I Medan mengatakan, kebutuhan uang tunai selama masa menjelang dan libur lebaran diperkirakan meningkat mencapai 30%."
0.34755963737610035,2.588472137981879,2,id,"Kasubdin Pariwisata Dinas Perhubungan dan Pariwisata Bangka Belitung, Nadirsyah, menyatakan, delegasi bisa memberikan promosi efektif tentang Bangka Belitung dari apa yang mereka saksikan dan pelayanan yang mereka dapatkan selama pertemuan."
2.1339138744849087,-0.2832899574680814,1,bs,"Promjene koje je ovakva lista donijela vidljive su na prvi pogled, jer se pokazuje da pored elektroprivreda i telekoma, te javnih kompanija koje dominiraju imamo sve više privatnih firmi koje zauzimaju sve značajnija mjesta među najvećima i sasvim sigurno će vremenom preuzeti primat."
1.2818878232978366,-0.17461077184498147,1,bs,"Nije ovo, medjutim, prica o zdravstvu, vec o izborima koje je za srbijanske opstine, savezni parlament i saveznog predsjednika raspisao Slobodan Milosevic za 24. septembar."
0.22390009782013529,1.6701462060394556,2,id,"Sampai saat ini, lanjut Wacik untuk sementara segala yang manyangkut kegiatan BP Migas akan dialih tugas dan fungsikan kepada Menteri ESDM selaku Ketua Satuan Kerja."
0.1180525408917559,0.8422136946649225,2,id,"Sebab, pembelian saham 24 persen secara bertahap oleh konsorsium swasta dan pemda dibawah payung PT Multi Daerah Bersaing (MDB) mestinya sudah dikoordinasikan dengan Kepala Negara.“"
1.0784956974915512,0.31987416678588315,1,bs,"Inače Svjestki dan slobode medija, ustanovljen je 3. maja 1991. godine usvajanjem Deklaracije u Vindhoku, na konferenciji Ujedinjenih nacija o slobodi medija u Africi."
1.4548237534723647,-0.19517326457690518,1,bs,"Na čelu zemlje s deficitom od skoro 3 milijarde eura i dugom od 47 milijardi eura, premijer Zoran Milanović pokrenuo je mjere za smanjenje potrošnje i povećavanje prihoda."
0.3819597365954297,2.1917798420956274,2,id,"Sejak itu, kariernya tidak jauh dari pekerjaan yang menangani berbagai persoalan ekonomi dan moneter, hingga akhirnya pada Januari 1999 diangkat sebagai Deputi Direktur Direktorat Riset Ekonomi dan Kebijakan Moneter BI."
0.09618729796817843,0.7431175323406588,2,id,"Sebab, jika pada akhirnya manajemen BFI harus mengembalikan saham milik APT, maka hal tersebut dapat mengurangi porsi saham publik, termasuk menekan saham BFI di bursa."
1.9632259551914915,-0.2582125340615174,1,bs,"Takav visok postotak podrške javnosti za taj proces trebao bi služiti kao inicijativa svima da provedu reforme na putu ka članstvu u EU, izjavila je direktorica DEI BiH Nevenka Savić."
2.8706229784168262,-0.37805412646850606,1,bs,"""Na tom pitanju imamo pravo i obavezu da sarađujemo, i ne samo na tome, nego su vlasti u Srbiji i RS u proteklim godinama pokazale da možemo da realizujemo mnogo projekata"", istakao je Dodik."
0.9204847602424442,-0.12468336203106556,1,bs,"Nekima od njih močvara je dom i cijele godine, poput malog kormorana, sive čaplje, čaplje dangube, gakova i divljih pataka, kao i drugih vrsta."
3.601928108445062,-0.4893282459438866,1,bs,"Tužilac Srbije za ratne zločine Vladimir Vukčević potvrdio je prethodno da je Ganić, koji je pod istragom tužilaštva Srbije zbog umiješanosti u zločine počinjene na teritoriji BiH, zadržan na aerodromu u Londonu."
0.17936539128931198,1.3335729783529655,2,id,"""Jika kita ingin mendukung panjang umur tetap sehat, maka kita sebaiknya menghentikan wabah kurang gerak,"" tegas Emiline Van Craenenbroeck dan Viviane Conraads, keduanya dari Antwerp University Hospital Belgium, dalam komentar mereka di jurnal sama."
0.13960065020715398,0.9753026293610362,2,id,"Penjelasan mengenai hal tersebut diutarakan oleh Zane Adam, Senior Director Microsoft untuk Cloud and Platform Strategy, pada ajang Sparxup Conference hari ini(5/10/2012) di Plaza Bapindo, Jakarta."
0.20469090445772753,1.438654663894962,2,id,"Menurut Yusuf Supendi, dana bansos sebesar Rp 836 miliar yang digelontorkan Kementrian Dalam Negeri (Kemdagri) dipotong hingga 50 persen dan akibatnya negara mengalami kerugian mencapai Rp 400 miliar lebih."
1.0478072147714144,-0.12205424846115669,1,bs,"Prema članu 369. Krivičnog zakona F BiH, za lažno predstavljanje s ciljem da sebi ili drugom pribavi kakvu korist, počiniocu ovog krivičnog djela može biti određena novčana kazna ili kazna zatvora u trajanju od godinu dana."
0.3797647061383387,2.7608409794942768,2,id,"Perubahan ke arah yang lebih baik dapat dilakukan oleh organisasi masyarakat sipil untuk pengawasan dan berpartisipasi dalam advokasi anggaran belanja publik Aceh, dan Pemerintah Aceh dapat memberikan ruang dan terbuka untuk hal tersebut."
1.2098440352901472,-0.16097697757011,1,bs,"O prvom i najvaznijem nalazu, tj. o broju tako izdanih pasosa i uvjerenja, nacinjen je bio zapisnik, sa imenima lica koja su na taj nacin stekla nezakonito pasose i bosansko drzavljanstvo."
0.11164282471339967,0.805231375389221,2,id,"Namun menurut Pakar Ekonomi Dr Hendri Saparini, jika berbicara masalah Politik pangan Pemerintah Indonesia, kita harus bisa membedakan mana pangan strategis dan pangan non strategis."
1.248708544015049,-0.1615469739245938,1,bs,Odluka Slovenije da blokira pregovore Hrvatske o pristupanju EU prijeti da pocijepa mapu puta Hrvatske za članstvo u bloku 27 zemalja.
0.26407213472042795,2.0495703957378795,2,id,Tetian mengatakan diundangya TFC ikut kejurnas mancing merupakan penghormatan bagi mancing mania di Bangka Belitung. Strike yang mereka buat selama ini dari puluhan spot di perairan Bangka Belitung akan dibuktikan dalam kejuaraan nanti.
1.047533220260911,-0.13735401890096025,1,bs,"Želimo educirati mlađe naraštaje o ovoj tragediji kako se zločin sličnih razmjera nikome i nikad ne ponovi, izjavio je Faruk Čaklovica, rektor Univerziteta u Sarajevu."
0.14629586762602362,1.0439374905469403,2,id,"Ini berarti setiap empat detik terjadi kematian akibat bunuh diri,"" ungkap badan PBB tersebut dalam sebuah yang diluncurkan menjelang World Suicide Prevention Day (Hari Pencegahan Bunuh Diri Sedunia) Senin (10/9)."
0.12657442352391815,0.9309163283760526,2,id,"Ini menjadi kekalahan kedua petenis berusia 32 tahun itu di babak pertama setelah ditumbangkan petenis Polandia, Magdalena Grzybowska, ketika masih berusia 17 tahun pada 1997."
0.42422299131584135,1.303515177482291,2,id,"Selain itu, DPC Demokrat Manado dan DPD juga diminta konsisten melaksanakan Surat Edaran (SE) DPP No 33 yang isinya melarang adanya pergantian PAC hingga pelaksanaan muscab digelar."
0.16893720911709942,1.3097177061264886,2,id,"Karena wirausaha baru sendiri belum banyak yang memiliki agunan untuk pinjaman ke perbankan, tetapi kelayakan usaha dari wirausaha baru pun bisa menjadi agunannya,"" katanya."
0.1101509053013849,0.7793251010617783,2,id,"Dipo Alam mengatakan, ia hadir saat Presiden Susilo Bambang Yudhoyono menerima 12 pimpinan organisasi kemasyarakatan bersilaturahmi dengan Kepala Negara hari Senin (25/7), termasuk di antaranya tokoh Muhammadiyah."
