x1,x2,label,lang,texts
9.38202148948869e-05,2.2913993699199198,1,bg,"Тези скромни заведения за хранене бяха част от ресторантската верига ""Перпер"", която носи името на валутата на сръбския крал Душан Неманич."
0.00011481517245322538,3.060258387580554,1,bg,"След среща с премиера Воислав Кощуница в четвъртък Лавров заяви, че планът на Ахтисаари се е ""провалил"", тъй като не е включил интересите както на Белград, така и на Прищина."
3.235370950674413,-0.0009171553325550405,2,es-ES,"Por ello, instó a los grupos de la oposición, y sobre todo al PSOE, a sumar y a que les ayuden a hacer comprender a la Junta de Andalucía «que su política coercitiva y cicatera hacia Málaga no conseguirá nada positivo par nadie»."
6.047347824532622e-05,1.6451265891926632,1,bg,"По време на среща със сръбския президент Борис Тадич в сряда върховният представител Пади Ашдаун каза, че Дейтънското мирно споразумение трябва да се спазва изцяло, а Република Сръбска не прави това."
5.763546133755401,-0.0013881129213086801,2,es-ES,"También Luis Saiz se refirió a la cantidad de trabas legales y, en particular, a las numerosas evaluaciones sectoriales que se demandan. «Nos hemos pasado tres pueblos, no sólo en Cantabria sino en España, sobre todo en el tema de la evaluación ambiental. Las evaluaciones de impacto ambiental necesitan mucha menos yuxtaposición de normas y mucho más sentido común»."
0.0001271624388282561,3.177861237306702,1,bg,"Катализатор за предложението на Додик бе случаят с бившия генерал от армията на БиХ Йован Дивяк, който бе арестуван на 3 март във Виена."
0.00014190047929113885,3.831418063194079,1,bg,"Загреб обаче твърди, че построяването на нови плавателни съдове се равнява на реконструкция и модернизация на остарялата флотилия, а не на попълването й по същество."
0.00010075275585897277,2.5403359322939014,1,bg,По един наказан … Прочети повече → Правилникът на БФАС спира Кандиларов за шампионска титла Седмина от общо десетте шампиона в първенството по скоростни планински изкачвания ще станат известни тази неделя след финала на десетия кръг.
5.666666654584002,0.0001846442446959457,2,es-ES,"Ruiz afirmó que «las noticias que tengo son por la prensa, incluida la fecha en la que se va a tratar en el consejo del Kursaal (el próximo día 16 y en el que participan Diputación y Ayuntamiento donostiarra). Ningún organismo decisorio de nuestra entidad ha analizado o ha tomado una decisión»."
3.9159881472946544e-05,0.9010013590147272,1,bg,"След ремонтните дейности, които трябва да завършат през октомври, летището в Скопие ще бъде почти два пъти по-голямо по размери от тези в Белград и София."
0.00012010168221211917,3.1130235539104216,1,bg,"Додик обясни, че става въпрос за безпокойство, че декларацията „може да се изтълкува като доказателство за колективната вина на сръбския народ”, имайки предвид зверствата по време на конфликта в Босна и Херцеговина (БиХ)."
8.312289771816925,-0.002022874771963208,2,es-ES,"En el Dakar todo es posible y los imprevistos están a la orden del día. La ventaja de cinco minutos sería suficiente en cualquier competición, pero no en el desierto de Atacama. Sin embargo, el recorrido que resta hasta llegar a Buenos Aires es más corto y menos propenso a las sorpresas. La etapa de este viernes, de 368 kilómetros, terminará en Santa Rosa. El sábado se disputará el último tramo de 206 kilómetros."
5.843636085745776,-0.0018249154593834064,2,es-ES,"Esto dependerá por completo del documento que debe presentar el Valencia, según indicaron fuentes conocedoras de la reunión con Alarte. Lo que está claro es el deseo del PSPV de que no se asocie al partido con cierto sentimiento antivalencianista, lo que no ha quedado claro del todo a pesar de los intentos reiterados del grupo municipal."
0.00014464348487138536,3.6348493229504104,1,bg,"250а), които изискват от доставчиците на интернет услуги съхраняване на данни, от което може да произтекат рискове за неприкосновеността на електронната информация във връзка с проведеното гласуване."
8.940415644623059,-0.002726778670722875,2,es-ES,"Jordi González conducirá una nueva edición del reality en la que Carmen Lomana analizará junto al profesorado los avances conseguidos por los diez participantes en una velada en la que cuatro de ellos intentarán sortear la temida nominación. Dos de ellos serán salvados por los profesores de la escuela, mientras que los dos restantes competirán entre sí en una prueba que mostrará su nivel de conocimiento y que dará a conocer el nombre del nuevo expulsado del programa."
10.059109548809168,-0.0006357585137671347,2,es-ES,"En medio se han quedado una docena de corredores huérfanos, los que se entrenaban a las órdenes de Pascua y su esposa, María José Martínez, Mery, verdaderas instituciones en este deporte, por cuyas manos han pasado decenas de campeones españoles y entre los que sobresale ahora una cara conocida, la de Nuria Fernández, campeona de Europa de 1.500 metros el verano pasado en Barcelona y que este fin de semana, en plena vorágine, solo pudo ser la 16ª en los Europeos de cross."
0.00016067164494652162,4.21189246833445,1,bg,"Едва в края на работния ден съветниците успяха да гласуват разделяне на ПСФК „Черноморец“, като спортната дейност на клуба се отдели от тази по изграждане на спортния комплекс."
4.622014067733454,-0.000994125087098062,2,es-ES,"Fue una primera parte brillante y efectiva. El gol era el único objetivo. Chando puso dos bonitos tantos de jugada, Bruno la perfección en el lanzamiento de falta y el Celta los fallos estrepitosos ante la portería de Alberto. Todo perfecto, todo demasiado idílico."
6.291686832383564,-0.002914871937907898,2,es-ES,"A partir del siglo XII el edificio adquirió el carácter de templo, en el que se siguen celebrando ceremonias litúrgicas, lo que llevó a instalar un altar, del que se mantiene una réplica que ahora se ha desplazado unos centímetros tras retirar el soporte en el que se asentaba para evitar los perjuicios que causaba su excesivo peso."
0.00015959898630854428,4.420959878530103,1,bg,"Тези стандарти са свързани най-вече с положението на малцинствата, сигурността, върховенството на закона, защитата на малцинствата, свободата на придвижване, завръщането на изселените и децентрализацията"", каза Йесен-Петерсен."
