x1,x2,label,lang,texts
1.849682737923734,-0.008917351992260084,1,sk,"Na poslednú chvíľu sa k bohoslužbám rozhodli pripojiť aj kňazi kultu voodoo, ktorí sa obávali, že im kresťania nedovolia vykonávať ich tradičné magické rituály."
0.12473625284161814,0.03883803754088418,1,sk,"Najlepsi lyziari M. Kazar a L. Sebova Po prvej zimnej sezone, kedy sme uz pretekali za Zeleziarne Podbrezova a.s., mal oddiel bezeckeho lyzovania aj v minulom rocniku vytvorene dobre podmienky pre svoju cinnost."
0.037132287599140806,0.0030997174737693025,1,sk,"Táto hlása ideu maďarských gárd, ktoré sú úzko prepojené a vyobrazením symbolov navzájom kooperujú,” informovala zástupkyňa hovorkyne Krajského riaditeľstva Policajného zboru v Košiciach Jana Mésarová."
0.00588261814633625,0.0008016639550164668,2,xx,"Правоохранители выяснили, что, начиная с 2008 года, злоумышленники незаконно лишали родительских прав малообеспеченных матерей, а после продавали детей третьим лица по цене от $3 до 10 тысяч."
1.1657654556935733,-0.004925698296204068,1,sk,"Kým Praha či Varšava sú obmedzené nedostatkom pozemkov na väčšie a ambicióznejšie projekty, v hlavnom meste Slovenska sa, hoci s problémami, ešte nejaký nájde."
0.7565834636254474,0.09121574315160628,1,sk,"Okrem toho pozornosť venujú aj ceste R4 na sever od Prešova pri Svidníku, ktorá mala byť odovzdaná minulý rok, ale stále nie je v zodpovedajúcom stave."
5.92853174213878,-0.11845448730406853,2,xx,"Patay sa hagupit ni Basyang 65 na Halos dumoble pa ang bilang ng mga narekober na patay at nawawala sa nagdaang bagyong Bas­yang simula kahapon kung saan mula sa 39 noong Biyernes ay pumalo na sa 87, ayon sa National Disaster Coordinating Council (NDCC)."
0.6873133851293118,0.06580692332037553,1,sk,"Kozmická sonda Mars Odyssey je v bezpečnostnom režime Kozmickú sondu Mars Odyssey uviedli do bezpečnostného režimu, keď porucha počítača zabránila prenosu dát z dvoch terénnych vozidiel na povrchu Marsu."
0.09222617938147505,0.20127633115859525,2,xx,"Kljub temu da sta za EU ruski plin in nafta najcenejša ter najlaže dostopna, bo morala Evropa del svojih prihodnjih potreb pokriti z drugimi, predvidoma dražjimi viri."
1.1439602229434587,-0.0075756067914788516,1,sk,"Zima zaplnila košické azylové zariadenia a na Kukučínovej ulici našli prechodnú strechu nad hlavou i dve matky s deťmi, hoci tu sa pôvodne s ubytovaním týchto skupín nerátalo."
